group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_group_size,_group_id_norm,_representative_address,_representative_uniqueid,_representative_source,_original_group_representative_address,_original_group_representative_uniqueid,_master_rows_in_this_group,_group,_old_addr,_old_addr_norm,_current_rep_validated,_validated_addr_same_group,_replaced,_status,_rep_original_order,_rep_id_norm,_rep_addr_norm,_aligned_from_validation_order,_aligned_validation_input_address,_aligned_validation_uniqueid,_match_method,_matched_from_input_file,_source_file
3379,1,1/3 W 254TH ST HARBOR CITY 90710,1630 1/3 W 254Th St Harbor City 90710,,7410022008,,1630.0,1/3,,West,,,254Th,Street,,,,,,,,,,,,,90710,,Los Angeles,Harbor City,,,,,LA City,{1F6CBBF3-1A52-4D37-8E84-4D25D0803684},0.0,,1F6CBBF3-1A52-4D37-8E84-4D25D0803684,Unknown,,W,,,St,W 254Th St,2024-05-12 21:05:27+00:00,1F6CBBF3-1A52-4D37-8E84-4D25D0803684_1630_1/3_W_254Th_St_Harbor_City_90710,254Th,1630 1/3 W 254Th Street St Los Angeles 90710,,,POINT (6468860.344967 1747382.140027),False,1,3379,1630 1/3 W 254Th St Harbor City 90710,1F6CBBF3-1A52-4D37-8E84-4D25D0803684_1630_1/3_W_254Th_St_Harbor_City_90710,validated_master,1630 1/3 W 254Th St Harbor City 90710,1F6CBBF3-1A52-4D37-8E84-4D25D0803684_1630_1/3_W_254Th_St_Harbor_City_90710,1,3379,1630 1/3 W 254Th St Harbor City 90710,1630 1/3 W 254TH ST HARBOR CITY 90710,True,1630 1/3 W 254Th St Harbor City 90710,False,keep_original_already_validated,2544,1F6CBBF3-1A52-4D37-8E84-4D25D0803684_1630_1/3_W_254Th_St_Harbor_City_90710,1630 1/3 W 254Th St Harbor City 90710,5436,1630 1/3 W 254Th St Harbor City 90710,1F6CBBF3-1A52-4D37-8E84-4D25D0803684_1630_1/3_W_254Th_St_Harbor_City_90710,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3390,1,1/3 W WEDDINGTON ST VAN NUYS 91401,13711 1/3 W Weddington St Van Nuys 91401,,2247016026,,13711.0,1/3,,West,,,Weddington,Street,,,,,,,,,,,,,91401,,Los Angeles,Van Nuys,Sherman Oaks,,,,LA City,{51195D9B-A532-430B-9580-6DC04A4DB39D},0.0,,51195D9B-A532-430B-9580-6DC04A4DB39D,Unknown,,W,,,St,W Weddington St,2024-05-12 21:05:27+00:00,51195D9B-A532-430B-9580-6DC04A4DB39D_13711_1/3_W_Weddington_St_Van_Nuys_91401,Weddington,13711 1/3 W Weddington Street St Los Angeles 91401,,,POINT (6431109.183265 1883469.150005),False,1,3390,13711 1/3 W Weddington St Van Nuys 91401,51195D9B-A532-430B-9580-6DC04A4DB39D_13711_1/3_W_Weddington_St_Van_Nuys_91401,validated_master,13711 1/3 W Weddington St Van Nuys 91401,51195D9B-A532-430B-9580-6DC04A4DB39D_13711_1/3_W_Weddington_St_Van_Nuys_91401,1,3390,13711 1/3 W Weddington St Van Nuys 91401,13711 1/3 W WEDDINGTON ST VAN NUYS 91401,True,13711 1/3 W Weddington St Van Nuys 91401,False,keep_original_already_validated,2556,51195D9B-A532-430B-9580-6DC04A4DB39D_13711_1/3_W_Weddington_St_Van_Nuys_91401,13711 1/3 W Weddington St Van Nuys 91401,5437,13711 1/3 W Weddington St Van Nuys 91401,51195D9B-A532-430B-9580-6DC04A4DB39D_13711_1/3_W_Weddington_St_Van_Nuys_91401,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3391,1,1/3 W WEDDINGTON ST VAN NUYS 91411,14539 1/3 W Weddington St Van Nuys 91411,,2249005016,,14539.0,1/3,,West,,,Weddington,Street,,,,,,,,,,,,,91411,,Los Angeles,Van Nuys,,,,,LA City,{53091463-5CEF-421A-A0CF-9CA3323D6CD6},0.0,,53091463-5CEF-421A-A0CF-9CA3323D6CD6,Unknown,,W,,,St,W Weddington St,2024-05-12 21:05:27+00:00,53091463-5CEF-421A-A0CF-9CA3323D6CD6_14539_1/3_W_Weddington_St_Van_Nuys_91411,Weddington,14539 1/3 W Weddington Street St Los Angeles 91411,,,POINT (6425496.430055 1883472.44757),False,1,3391,14539 1/3 W Weddington St Van Nuys 91411,53091463-5CEF-421A-A0CF-9CA3323D6CD6_14539_1/3_W_Weddington_St_Van_Nuys_91411,validated_master,14539 1/3 W Weddington St Van Nuys 91411,53091463-5CEF-421A-A0CF-9CA3323D6CD6_14539_1/3_W_Weddington_St_Van_Nuys_91411,1,3391,14539 1/3 W Weddington St Van Nuys 91411,14539 1/3 W WEDDINGTON ST VAN NUYS 91411,True,14539 1/3 W Weddington St Van Nuys 91411,False,keep_original_already_validated,2557,53091463-5CEF-421A-A0CF-9CA3323D6CD6_14539_1/3_W_Weddington_St_Van_Nuys_91411,14539 1/3 W Weddington St Van Nuys 91411,5438,14539 1/3 W Weddington St Van Nuys 91411,53091463-5CEF-421A-A0CF-9CA3323D6CD6_14539_1/3_W_Weddington_St_Van_Nuys_91411,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3393,1,1/32T FERNWOOD PACIFIC DR TOPANGA 90290,424 1/32T Fernwood Pacific Dr Topanga 90290,,4446027019,,424.0,1/32T,,,,,Fernwood Pacific,Drive,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW Add,{BAD1D8AD-1E6D-4F8B-BA59-877462D52E40},0.0,,BAD1D8AD-1E6D-4F8B-BA59-877462D52E40,Unknown,,,,,Dr,Fernwood Pacific Dr,2024-08-21 22:55:10+00:00,BAD1D8AD-1E6D-4F8B-BA59-877462D52E40_424_1/32T_Fernwood_Pacific_Dr_Topanga_90290,Fernwood Pacific,424 1/32T Fernwood Pacific Drive Dr Topanga 90290,,,POINT (6380075.235136 1853286.868834),False,1,3393,424 1/32T Fernwood Pacific Dr Topanga 90290,BAD1D8AD-1E6D-4F8B-BA59-877462D52E40_424_1/32T_Fernwood_Pacific_Dr_Topanga_90290,validated_master,424 1/32T Fernwood Pacific Dr Topanga 90290,BAD1D8AD-1E6D-4F8B-BA59-877462D52E40_424_1/32T_Fernwood_Pacific_Dr_Topanga_90290,1,3393,424 1/32T Fernwood Pacific Dr Topanga 90290,424 1/32T FERNWOOD PACIFIC DR TOPANGA 90290,True,424 1/32T Fernwood Pacific Dr Topanga 90290,False,keep_original_already_validated,2560,BAD1D8AD-1E6D-4F8B-BA59-877462D52E40_424_1/32T_Fernwood_Pacific_Dr_Topanga_90290,424 1/32T Fernwood Pacific Dr Topanga 90290,5439,424 1/32T Fernwood Pacific Dr Topanga 90290,BAD1D8AD-1E6D-4F8B-BA59-877462D52E40_424_1/32T_Fernwood_Pacific_Dr_Topanga_90290,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3394,1,1/32T LOBO CANYON RD AGOURA HILLS 91301,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,,2058004056,,31144.0,1/32T,,,,,Lobo Canyon,Road,,,,,,,,,,,,,91301,,Unincorporated,Agoura Hills,Agoura,,,,LACO DPW Add,{DD222FA5-AF4E-403E-9F7E-6496CD555988},0.0,,DD222FA5-AF4E-403E-9F7E-6496CD555988,Unknown,,,,,Rd,Lobo Canyon Rd,2024-08-21 22:55:10+00:00,DD222FA5-AF4E-403E-9F7E-6496CD555988_31144_1/32T_Lobo_Canyon_Rd_Agoura_Hills_91301,Lobo Canyon,31144 1/32T Lobo Canyon Road Rd Agoura Hills 91301,,,POINT (6319945.88033 1867227.646399),False,1,3394,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,DD222FA5-AF4E-403E-9F7E-6496CD555988_31144_1/32T_Lobo_Canyon_Rd_Agoura_Hills_91301,validated_master,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,DD222FA5-AF4E-403E-9F7E-6496CD555988_31144_1/32T_Lobo_Canyon_Rd_Agoura_Hills_91301,1,3394,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,31144 1/32T LOBO CANYON RD AGOURA HILLS 91301,True,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,False,keep_original_already_validated,2563,DD222FA5-AF4E-403E-9F7E-6496CD555988_31144_1/32T_Lobo_Canyon_Rd_Agoura_Hills_91301,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,5440,31144 1/32T Lobo Canyon Rd Agoura Hills 91301,DD222FA5-AF4E-403E-9F7E-6496CD555988_31144_1/32T_Lobo_Canyon_Rd_Agoura_Hills_91301,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3395,1,1/32T MULHOLLAND HWY CALABASAS 91302,24650 1/32T Mulholland Hwy Calabasas 91302,,4455042018,,24650.0,1/32T,,,,,Mulholland,Highway,,,,,,,,,,,,,91302,,Unincorporated,Calabasas,Hidden Hills,,,,LACO DPW Add,{49F014E0-5C52-47A6-8E99-ED394BBAE6A9},0.0,,49F014E0-5C52-47A6-8E99-ED394BBAE6A9,Unknown,,,,,Hwy,Mulholland Hwy,2024-08-21 22:55:10+00:00,49F014E0-5C52-47A6-8E99-ED394BBAE6A9_24650_1/32T_Mulholland_Hwy_Calabasas_91302,Mulholland,24650 1/32T Mulholland Highway Hwy Calabasas 91302,,,POINT (6361529.68791 1862179.088582),False,1,3395,24650 1/32T Mulholland Hwy Calabasas 91302,49F014E0-5C52-47A6-8E99-ED394BBAE6A9_24650_1/32T_Mulholland_Hwy_Calabasas_91302,validated_master,24650 1/32T Mulholland Hwy Calabasas 91302,49F014E0-5C52-47A6-8E99-ED394BBAE6A9_24650_1/32T_Mulholland_Hwy_Calabasas_91302,1,3395,24650 1/32T Mulholland Hwy Calabasas 91302,24650 1/32T MULHOLLAND HWY CALABASAS 91302,True,24650 1/32T Mulholland Hwy Calabasas 91302,False,keep_original_already_validated,2565,49F014E0-5C52-47A6-8E99-ED394BBAE6A9_24650_1/32T_Mulholland_Hwy_Calabasas_91302,24650 1/32T Mulholland Hwy Calabasas 91302,5441,24650 1/32T Mulholland Hwy Calabasas 91302,49F014E0-5C52-47A6-8E99-ED394BBAE6A9_24650_1/32T_Mulholland_Hwy_Calabasas_91302,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3396,1,1/32T N TOPANGA CANYON BLVD TOPANGA 90290,2046 1/32T N Topanga Canyon Blvd Topanga 90290,,4434011015,,2046.0,1/32T,,North,,,Topanga Canyon,Boulevard,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW Add,{4DEC0ABE-D348-47F4-B301-9B79526B89FE},0.0,,4DEC0ABE-D348-47F4-B301-9B79526B89FE,Unknown,,N,,,Blvd,N Topanga Canyon Blvd,2024-08-21 22:55:10+00:00,4DEC0ABE-D348-47F4-B301-9B79526B89FE_2046_1/32T_N_Topanga_Canyon_Blvd_Topanga_90290,Topanga Canyon,2046 1/32T N Topanga Canyon Boulevard Blvd Topanga 90290,,,POINT (6382669.298518 1867827.756419),False,1,3396,2046 1/32T N Topanga Canyon Blvd Topanga 90290,4DEC0ABE-D348-47F4-B301-9B79526B89FE_2046_1/32T_N_Topanga_Canyon_Blvd_Topanga_90290,validated_master,2046 1/32T N Topanga Canyon Blvd Topanga 90290,4DEC0ABE-D348-47F4-B301-9B79526B89FE_2046_1/32T_N_Topanga_Canyon_Blvd_Topanga_90290,1,3396,2046 1/32T N Topanga Canyon Blvd Topanga 90290,2046 1/32T N TOPANGA CANYON BLVD TOPANGA 90290,True,2046 1/32T N Topanga Canyon Blvd Topanga 90290,False,keep_original_already_validated,2568,4DEC0ABE-D348-47F4-B301-9B79526B89FE_2046_1/32T_N_Topanga_Canyon_Blvd_Topanga_90290,2046 1/32T N Topanga Canyon Blvd Topanga 90290,5442,2046 1/32T N Topanga Canyon Blvd Topanga 90290,4DEC0ABE-D348-47F4-B301-9B79526B89FE_2046_1/32T_N_Topanga_Canyon_Blvd_Topanga_90290,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3398,1,1/32T WEST TRL TOPANGA 90290,1721 1/32T West Trl Topanga 90290,,4440007063,,1721.0,1/32T,,,,,West,Trail,,,,,,,,,,,,,90290,,Unincorporated,Topanga,,,,,LACO DPW Add,{D48F7101-446F-46F1-9640-35BA039187D7},0.0,,D48F7101-446F-46F1-9640-35BA039187D7,Unknown,,,,,Trl,West Trl,2024-08-21 22:55:10+00:00,D48F7101-446F-46F1-9640-35BA039187D7_1721_1/32T_West_Trl_Topanga_90290,West,1721 1/32T West Trail Trl Topanga 90290,,,POINT (6382129.267445 1865407.033242),False,1,3398,1721 1/32T West Trl Topanga 90290,D48F7101-446F-46F1-9640-35BA039187D7_1721_1/32T_West_Trl_Topanga_90290,validated_master,1721 1/32T West Trl Topanga 90290,D48F7101-446F-46F1-9640-35BA039187D7_1721_1/32T_West_Trl_Topanga_90290,1,3398,1721 1/32T West Trl Topanga 90290,1721 1/32T WEST TRL TOPANGA 90290,True,1721 1/32T West Trl Topanga 90290,False,keep_original_already_validated,2573,D48F7101-446F-46F1-9640-35BA039187D7_1721_1/32T_West_Trl_Topanga_90290,1721 1/32T West Trl Topanga 90290,5443,1721 1/32T West Trl Topanga 90290,D48F7101-446F-46F1-9640-35BA039187D7_1721_1/32T_West_Trl_Topanga_90290,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3406,1,1/4 ADAMS ST BELLFLOWER 90706,17033 1/4 Adams St Bellflower 90706,,7110008116,,17033.0,1/4,,,,,Adams,Street,,,,,,,,,,,,,90706,,Bellflower ,Bellflower,,,,,Assessor,{5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A},0.0,,5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A,Unknown,,,,,St,Adams St,2024-05-12 21:05:27+00:00,5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A_17033_1/4_Adams_St_Bellflower_90706,Adams,17033 1/4 Adams Street St Bellflower  90706,,,POINT (6520729.217935 1778475.518129),False,1,3406,17033 1/4 Adams St Bellflower 90706,5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A_17033_1/4_Adams_St_Bellflower_90706,validated_master,17033 1/4 Adams St Bellflower 90706,5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A_17033_1/4_Adams_St_Bellflower_90706,1,3406,17033 1/4 Adams St Bellflower 90706,17033 1/4 ADAMS ST BELLFLOWER 90706,True,17033 1/4 Adams St Bellflower 90706,False,keep_original_already_validated,2588,5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A_17033_1/4_Adams_St_Bellflower_90706,17033 1/4 Adams St Bellflower 90706,5444,17033 1/4 Adams St Bellflower 90706,5717AEDB-F78C-4B4A-9D09-0E37FAF8A97A_17033_1/4_Adams_St_Bellflower_90706,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3442,1,1/4 CLARA ST BELL GARDENS 90201,4322 1/4 Clara St   Bell Gardens 90201,,6225027033,,4322.0,1/4,,,,,Clara,Street,,,,,,,,,,,, ,90201,5012,Cudahy,Bell Gardens,Bell,,,,Office of Assessor - Add 202309,{A4C7A1FA-51BF-4DD9-A0F2-599D9084067B},0.0,,A4C7A1FA-51BF-4DD9-A0F2-599D9084067B,Unknown,,,,,St,Clara St,2023-09-24 01:07:07+00:00,A4C7A1FA-51BF-4DD9-A0F2-599D9084067B_4322_1/4_Clara_St___Bell_Gardens_90201,Clara,4322 1/4 Clara Street St   Cudahy 90201,,,POINT (6503536.514788 1809920.464753),False,1,3442,4322 1/4 Clara St   Bell Gardens 90201,A4C7A1FA-51BF-4DD9-A0F2-599D9084067B_4322_1/4_Clara_St___Bell_Gardens_90201,validated_master,4322 1/4 Clara St   Bell Gardens 90201,A4C7A1FA-51BF-4DD9-A0F2-599D9084067B_4322_1/4_Clara_St___Bell_Gardens_90201,1,3442,4322 1/4 Clara St   Bell Gardens 90201,4322 1/4 CLARA ST BELL GARDENS 90201,True,4322 1/4 Clara St   Bell Gardens 90201,False,keep_original_already_validated,2634,A4C7A1FA-51BF-4DD9-A0F2-599D9084067B_4322_1/4_Clara_St___Bell_Gardens_90201,4322 1/4 Clara St Bell Gardens 90201,5445,4322 1/4 Clara St   Bell Gardens 90201,A4C7A1FA-51BF-4DD9-A0F2-599D9084067B_4322_1/4_Clara_St___Bell_Gardens_90201,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3521,1,1/4 E CARSON ST LONG BEACH 90810,2604 1/4 E Carson St Long Beach 90810,,7316011010,,2604.0,1/4,,East,,,Carson,Street,,,,,,,,,,,,,90810,,Carson,Long Beach,Carson,,,,Carson GIS,{414856F6-EE99-4411-8E6D-3C59BFA54A97},0.0,,414856F6-EE99-4411-8E6D-3C59BFA54A97,Unknown,,E,,,St,E Carson St,2015-03-24 09:32:55+00:00,414856F6-EE99-4411-8E6D-3C59BFA54A97_2604_1/4_E_Carson_St_Long_Beach_90810,Carson,2604 1/4 E Carson Street St Carson 90810,,,POINT (6494396.442845 1761064.620208),False,1,3521,2604 1/4 E Carson St Long Beach 90810,414856F6-EE99-4411-8E6D-3C59BFA54A97_2604_1/4_E_Carson_St_Long_Beach_90810,validated_master,2604 1/4 E Carson St Long Beach 90810,414856F6-EE99-4411-8E6D-3C59BFA54A97_2604_1/4_E_Carson_St_Long_Beach_90810,1,3521,2604 1/4 E Carson St Long Beach 90810,2604 1/4 E CARSON ST LONG BEACH 90810,True,2604 1/4 E Carson St Long Beach 90810,False,keep_original_already_validated,2713,414856F6-EE99-4411-8E6D-3C59BFA54A97_2604_1/4_E_Carson_St_Long_Beach_90810,2604 1/4 E Carson St Long Beach 90810,5446,2604 1/4 E Carson St Long Beach 90810,414856F6-EE99-4411-8E6D-3C59BFA54A97_2604_1/4_E_Carson_St_Long_Beach_90810,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3610,1,1/4 KNOLL DR BELLFLOWER 90706,9218 1/4 Knoll Dr Bellflower 90706,,7162017071,,9218.0,1/4,,,,,Knoll,Drive,,,,,,,,,,,,,90706,,Bellflower ,Bellflower,,,,,Assessor,{DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4},0.0,,DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4,Unknown,,,,,Dr,Knoll Dr,2024-05-12 21:05:27+00:00,DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4_9218_1/4_Knoll_Dr_Bellflower_90706,Knoll,9218 1/4 Knoll Drive Dr Bellflower  90706,,,POINT (6519877.523444 1777244.385092),False,1,3610,9218 1/4 Knoll Dr Bellflower 90706,DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4_9218_1/4_Knoll_Dr_Bellflower_90706,validated_master,9218 1/4 Knoll Dr Bellflower 90706,DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4_9218_1/4_Knoll_Dr_Bellflower_90706,1,3610,9218 1/4 Knoll Dr Bellflower 90706,9218 1/4 KNOLL DR BELLFLOWER 90706,True,9218 1/4 Knoll Dr Bellflower 90706,False,keep_original_already_validated,2797,DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4_9218_1/4_Knoll_Dr_Bellflower_90706,9218 1/4 Knoll Dr Bellflower 90706,5447,9218 1/4 Knoll Dr Bellflower 90706,DB8D2BDD-E9C7-4683-AB76-15C8EB1BBBD4_9218_1/4_Knoll_Dr_Bellflower_90706,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3611,1,1/4 KNOLL DR PARAMOUNT 90723,8051 1/4 Knoll Dr Paramount 90723,,7103025079,,8051.0,1/4,,,,,Knoll,Drive,,,,,,,,,,,,,90723,,Paramount  ,Paramount,,,,,Assessor,{D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE},0.0,,D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE,Unknown,,,,,Dr,Knoll Dr,2024-05-12 21:05:27+00:00,D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE_8051_1/4_Knoll_Dr_Paramount_90723,Knoll,8051 1/4 Knoll Drive Dr Paramount   90723,,,POINT (6513466.786594 1779567.445079),False,1,3611,8051 1/4 Knoll Dr Paramount 90723,D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE_8051_1/4_Knoll_Dr_Paramount_90723,validated_master,8051 1/4 Knoll Dr Paramount 90723,D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE_8051_1/4_Knoll_Dr_Paramount_90723,1,3611,8051 1/4 Knoll Dr Paramount 90723,8051 1/4 KNOLL DR PARAMOUNT 90723,True,8051 1/4 Knoll Dr Paramount 90723,False,keep_original_already_validated,2800,D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE_8051_1/4_Knoll_Dr_Paramount_90723,8051 1/4 Knoll Dr Paramount 90723,5448,8051 1/4 Knoll Dr Paramount 90723,D26CE86F-AF17-48D0-AD8C-0E9F88BCB3AE_8051_1/4_Knoll_Dr_Paramount_90723,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3612,1,1/4 KNOLL DR WOODLAND HILLS 91367,22263 1/4 Knoll Dr Woodland Hills 91367,,2146027060,,22263.0,1/4,,,,,Knoll,Drive,,,,,,,,,,,,,91367,,Los Angeles,Woodland Hills,,,,,Assessor,{6D0CA8D0-C2E0-4026-A805-79544E7F08DE},0.0,,6D0CA8D0-C2E0-4026-A805-79544E7F08DE,Unknown,,,,,Dr,Knoll Dr,2024-05-12 21:05:27+00:00,6D0CA8D0-C2E0-4026-A805-79544E7F08DE_22263_1/4_Knoll_Dr_Woodland_Hills_91367,Knoll,22263 1/4 Knoll Drive Dr Los Angeles 91367,,,POINT (6376591.417629 1889753.825099),False,1,3612,22263 1/4 Knoll Dr Woodland Hills 91367,6D0CA8D0-C2E0-4026-A805-79544E7F08DE_22263_1/4_Knoll_Dr_Woodland_Hills_91367,validated_master,22263 1/4 Knoll Dr Woodland Hills 91367,6D0CA8D0-C2E0-4026-A805-79544E7F08DE_22263_1/4_Knoll_Dr_Woodland_Hills_91367,1,3612,22263 1/4 Knoll Dr Woodland Hills 91367,22263 1/4 KNOLL DR WOODLAND HILLS 91367,True,22263 1/4 Knoll Dr Woodland Hills 91367,False,keep_original_already_validated,2802,6D0CA8D0-C2E0-4026-A805-79544E7F08DE_22263_1/4_Knoll_Dr_Woodland_Hills_91367,22263 1/4 Knoll Dr Woodland Hills 91367,5449,22263 1/4 Knoll Dr Woodland Hills 91367,6D0CA8D0-C2E0-4026-A805-79544E7F08DE_22263_1/4_Knoll_Dr_Woodland_Hills_91367,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3637,1,1/4 N ALFRED ST WEST HOLLYWOOD 90069,745 1/4 N Alfred St West Hollywood 90069,,5528001047,,745.0,1/4,,North,,,Alfred,Street,,,,,,,,,,,,,90069,,Los Angeles,West Hollywood,Los Angeles,,,,LA City,{4590A1DE-07C8-454A-9240-00046F7AD281},0.0,,4590A1DE-07C8-454A-9240-00046F7AD281,Unknown,,N,,,St,N Alfred St,2024-05-12 21:05:27+00:00,4590A1DE-07C8-454A-9240-00046F7AD281_745_1/4_N_Alfred_St_West_Hollywood_90069,Alfred,745 1/4 N Alfred Street St Los Angeles 90069,,,POINT (6447905.077495 1853509.530134),False,1,3637,745 1/4 N Alfred St West Hollywood 90069,4590A1DE-07C8-454A-9240-00046F7AD281_745_1/4_N_Alfred_St_West_Hollywood_90069,validated_master,745 1/4 N Alfred St West Hollywood 90069,4590A1DE-07C8-454A-9240-00046F7AD281_745_1/4_N_Alfred_St_West_Hollywood_90069,1,3637,745 1/4 N Alfred St West Hollywood 90069,745 1/4 N ALFRED ST WEST HOLLYWOOD 90069,True,745 1/4 N Alfred St West Hollywood 90069,False,keep_original_already_validated,2817,4590A1DE-07C8-454A-9240-00046F7AD281_745_1/4_N_Alfred_St_West_Hollywood_90069,745 1/4 N Alfred St West Hollywood 90069,5450,745 1/4 N Alfred St West Hollywood 90069,4590A1DE-07C8-454A-9240-00046F7AD281_745_1/4_N_Alfred_St_West_Hollywood_90069,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
3655,1,1/4 N CAHUENGA BLVD NORTH HOLLYWOOD 91602,4245 1/4 N Cahuenga Blvd North Hollywood 91602,,2423023067,,4245.0,1/4,,North,,,Cahuenga,Boulevard,,,,,,,,,,,,,91602,,Los Angeles,North Hollywood,Toluca Lake,,,,LA City,{25F42266-FF6D-4770-8358-08C8C5250C1B},0.0,,25F42266-FF6D-4770-8358-08C8C5250C1B,Unknown,,N,,,Blvd,N Cahuenga Blvd,2024-05-12 21:05:27+00:00,25F42266-FF6D-4770-8358-08C8C5250C1B_4245_1/4_N_Cahuenga_Blvd_North_Hollywood_91602,Cahuenga,4245 1/4 N Cahuenga Boulevard Blvd Los Angeles 91602,,,POINT (6452229.490106 1876187.762008),False,1,3655,4245 1/4 N Cahuenga Blvd North Hollywood 91602,25F42266-FF6D-4770-8358-08C8C5250C1B_4245_1/4_N_Cahuenga_Blvd_North_Hollywood_91602,validated_master,4245 1/4 N Cahuenga Blvd North Hollywood 91602,25F42266-FF6D-4770-8358-08C8C5250C1B_4245_1/4_N_Cahuenga_Blvd_North_Hollywood_91602,1,3655,4245 1/4 N Cahuenga Blvd North Hollywood 91602,4245 1/4 N CAHUENGA BLVD NORTH HOLLYWOOD 91602,True,4245 1/4 N Cahuenga Blvd North Hollywood 91602,False,keep_original_already_validated,2820,25F42266-FF6D-4770-8358-08C8C5250C1B_4245_1/4_N_Cahuenga_Blvd_North_Hollywood_91602,4245 1/4 N Cahuenga Blvd North Hollywood 91602,5451,4245 1/4 N Cahuenga Blvd North Hollywood 91602,25F42266-FF6D-4770-8358-08C8C5250C1B_4245_1/4_N_Cahuenga_Blvd_North_Hollywood_91602,id,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
