group_id,group_size,merge_key,FullAddress,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,invalid_reason,source_file
4424,1,10TH ST W LANCASTER 93535,43530 10Th St W   Lancaster 93535,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:6418,postal_code:93534,,,"43530 10th Street West, Lancaster, CA 93534-6418, USA",43530 10th St W,Lancaster,CA,93534-6418,US,ChIJZ9QAB_BawoAROpSjJ0wv7ek,34.6738013,-118.1471486,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
4476,1,12TH ST PALMDALE 93551,41324 12Th St   Palmdale 93551,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1466,,,,"41324 12th Street West, Palmdale, CA 93551-1466, USA",41324 12th St W,Palmdale,CA,93551-1466,US,ChIJ2ZsaxzFawoARueKtugjjwiQ,34.6337761,-118.1512533,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
4587,1,190TH ST TORRANCE 90502,1400 190th St Torrance 90502,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:1139,postal_code:90501,,,"1400 West 190th Street, Torrance, CA 90501-1139, USA",1400 W 190th St,Torrance,CA,90501-1139,US,ChIJ5_WaZFe1woARwaY7st8UmMU,33.8579296,-118.3031517,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
5909,1,60TH ST LANCASTER 93536,42458 60Th St   Lancaster 93536,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4466,,,,"42458 60th Street West, Lancaster, CA 93536-4466, USA",42458 60th St W,Lancaster,CA,93536-4466,US,ChIJUxxxfu5cwoARnnXayPuxTJM,34.654613,-118.2354714,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
5918,1,63RD AVE PLAYA DEL REY 90293,1 63rd Ave Playa Del Rey 90293,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:6503,,,,"1 63rd Avenue, Playa del Rey, CA 90293-6503, USA",1 63rd Ave,Playa del Rey,CA,90293-6503,US,ChIJr83QCW-wwoARBxItyRfseLQ,33.9617166,-118.4533515,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
5924,1,65TH ST E PALMDALE 93552,38015 65th St E Palmdale 93552,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3401,,,,"38015 65th Street East, Palmdale, CA 93552-3401, USA",38015 65th St E,Palmdale,CA,93552-3401,US,ChIJ82fbvFX_woARc80OS7BNAck,34.5733148,-118.0148882,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6069,1,A E OLYMPIC BLVD LOS ANGELES 90023,4276 A E Olympic Blvd Los Angeles 90023,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3344,,,,"4276 East Olympic Boulevard, Los Angeles, CA 90023-3344, USA",4276 E Olympic Blvd,Los Angeles,CA,90023-3344,US,ChIJdel4vRXPwoAR2RUhg8bORjM,34.018707,-118.1810681,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6131,1,A S DOWNEY RD LOS ANGELES 90063,509 A S Downey Rd Los Angeles 90063,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1570,,,,"509 South Downey Road, Los Angeles, CA 90063-1570, USA",509 S Downey Rd,Los Angeles,CA,90063-1570,US,ChIJNZUgt2nPwoAREHRINJmZN8c,34.0293189,-118.1807442,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6132,1,A S FIGUEROA ST GARDENA 90248,15300 A S Figueroa St Gardena 90248,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2150,,,,"15300 South Figueroa Street, Gardena, CA 90248-2150, USA",15300 S Figueroa St,Gardena,CA,90248-2150,US,ChIJezjJmonKwoARgI0j419Apc4,33.8921382,-118.2826051,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6136,1,A S MCDONNELL AVE LOS ANGELES 90022,1107 A S McDonnell Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2964,,,,"1107 South McDonnell Avenue, Los Angeles, CA 90022-2964, USA",1107 S McDonnell Ave,Los Angeles,CA,90022-2964,US,ChIJr2uZdQ7PwoARhxvVM4kbvuQ,34.0198199,-118.1690904,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6154,1,A W SLAUSON AVE LOS ANGELES 90056,5035 A W Slauson Ave Los Angeles 90056,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1647,,,,"5035 West Slauson Avenue, Los Angeles, CA 90056-1647, USA",5035 W Slauson Ave,Los Angeles,CA,90056-1647,US,ChIJtY_TT2a3woAR1R2Bkl1DRgk,33.9880602,-118.3661101,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6161,1,ABBOT KINNEY VENICE 90291,1225 Abbot Kinney Venice 90291,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3359,,,,"1225 Abbot Kinney Boulevard, Venice, CA 90291-3359, USA",1225 Abbot Kinney Blvd,Venice,CA,90291-3359,US,ChIJU0GbrMC6woARr08SXKgQivE,33.9914721,-118.468745,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6173,1,ADAMS CERRITOS 90703,20030 Adams Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:7692,,,,"20030 Adams Avenue, Cerritos, CA 90703-7692, USA",20030 Adams Ave,Cerritos,CA,90703-7692,US,ChIJ3Zvss7st3YARgJGp3gNWvBQ,33.8484461,-118.0803864,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6175,1,ADAMS ST GLENDALE 91206,223 Adams St   Glendale 91206,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4597,,,,"223 North Adams Street, Glendale, CA 91206-4597, USA",223 N Adams St,Glendale,CA,91206-4597,US,ChIJnWTewQfBwoARuuIOsPm-Yck,34.1489642,-118.2421939,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6186,1,ADOUE PL BALDWIN PARK 91706,14425 Adoue Pl Baldwin Park 91706,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4213,,,,"14425 Adoue Place, Baldwin Park, CA 91706-4213, USA",14425 Adoue Pl,Baldwin Park,CA,91706-4213,US,ChIJM90gYprXwoAR_Nca149XiPY,34.0840543,-117.9611738,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6198,1,AINTREE LN LOS ANGELES 90023,3106 Aintree Ln Los Angeles 90023,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3531,,,,"3106 Aintree lane, Los Angeles, CA 90023-3531, USA",3106 Aintree Ln,Los Angeles,CA,90023-3531,US,ChIJPbv9O7LIwoARH1L2g8Vtvlg,34.0233501,-118.2106533,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6245,1,ALMAHURST ST ROWLAND HEIGHTS 91748,17595 Almahurst St Rowland Heights 91748,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:1779,locality:City Industry,,,"17595 Almahurst Street, City Industry, CA 91748-1779, USA",17595 Almahurst St,City Industry,CA,91748-1779,US,ChIJ9WSwsXkqw4ARGWkVjbpSARE,33.991991,-117.9214675,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6276,1,AMETHYST CT CERRITOS 90703,19431 Amethyst Ct Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:8211,,,,"19431 Amethyst Court, Cerritos, CA 90703-8211, USA",19431 Amethyst Ct,Cerritos,CA,90703-8211,US,ChIJMUzuSEEs3YARoB6jy0uclCA,33.8538794,-118.0472905,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6318,1,ARAPAHOE ST LOS ANGELES 90006,1433 Arapahoe St Los Angeles 90006,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4821,,,,"1433 Arapahoe Street, Los Angeles, CA 90006-4821, USA",1433 Arapahoe St,Los Angeles,CA,90006-4821,US,ChIJW8brT5DHwoARwyp30yKShFY,34.0452496,-118.2856649,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6360,1,ARTESIA GARDENA 90248,1540 Artesia   Gardena 90248,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4744,,,,"1540 West Artesia Square, Gardena, CA 90248-4744, USA",1540 W Artesia Square,Gardena,CA,90248-4744,US,ChIJizmrP2G1woARdyhmKzFG3eg,33.8720387,-118.3039863,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6375,1,ATLANTIC AVE SIGNAL HILL 90755,2880 Atlantic Ave Signal Hill 90755,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:1714,locality:Long Beach|postal_code:90806,,,"2880 Atlantic Avenue, Long Beach, CA 90806-1714, USA",2880 Atlantic Ave,Long Beach,CA,90806-1714,US,ChIJ2Vm5o-kz3YAR1UmJdE5pHfM,33.8091386,-118.184926,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6377,1,ATLANTIC BLVD MONTEREY PARK 91754,141 Atlantic Blvd   Monterey Park 91754,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1580,,,,"141 North Atlantic Boulevard, Monterey Park, CA 91754-1580, USA",141 N Atlantic Blvd,Monterey Park,CA,91754-1580,US,ChIJCaIBTF3FwoARHC9pq_ygouA,34.0645531,-118.1346691,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6386,1,AUCTION AVE BALDWIN PARK 91706,4257 Auction Ave Baldwin Park 91706,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3463,,,,"4257 Auction Avenue, Baldwin Park, CA 91706-3463, USA",4257 Auction Ave,Baldwin Park,CA,91706-3463,US,ChIJHUPRvY3XwoARGaFLz8Ow7Vc,34.0903052,-117.9523637,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6388,1,AUGUST ST LOS ANGELES 90008,4723 August St Los Angeles 90008,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1313,,,,"4723 August Street, Los Angeles, CA 90008-1313, USA",4723 August St,Los Angeles,CA,90008-1313,US,ChIJlU8yzsu5woARp4n64vmhFsQ,34.0175671,-118.3512518,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6424,1,AVE K10 LANCASTER 93535,244 Ave K10   Lancaster 93535,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4636,,,,"244 East Avenue K10, Lancaster, CA 93535-4636, USA",244 E Ave K10,Lancaster,CA,93535-4636,US,ChIJxbptDWNawoARj98vVVuBmoI,34.6656674,-118.1262173,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6450,1,AVE Q5 PALMDALE 93550,520 Ave Q5   Palmdale 93550,PREMISE,PREMISE,ROUTE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:7289,,,,"520 East Avenue Q5, Palmdale, CA 93550-7289, USA",520 E Ave Q5,Palmdale,CA,93550-7289,US,ChIJO88YkikHw4AR1H64xhCynXU,34.5826917,-117.8221816,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6532,1,B E 68TH ST LOS ANGELES 90001,1731 b E 68th St Los Angeles 90001,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2071,,,,"1731 East 68th Street, Los Angeles, CA 90001-2071, USA",1731 E 68th St,Los Angeles,CA,90001-2071,US,ChIJeXKxIwXJwoARHZLarCXjRto,33.9781891,-118.2422586,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6582,1,B S DOWNEY RD LOS ANGELES 90063,509 B S Downey Rd Los Angeles 90063,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1570,,,,"509 South Downey Road, Los Angeles, CA 90063-1570, USA",509 S Downey Rd,Los Angeles,CA,90063-1570,US,ChIJNZUgt2nPwoAREHRINJmZN8c,34.0293189,-118.1807442,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6585,1,B S HUMPHREYS AVE LOS ANGELES 90022,527 B S Humphreys Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2873,,,,"527 South Humphreys Avenue, Los Angeles, CA 90022-2873, USA",527 S Humphreys Ave,Los Angeles,CA,90022-2873,US,ChIJA9ChjG3PwoARD7nYTjFM3mY,34.0282732,-118.171144,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6587,1,B S MCDONNELL AVE LOS ANGELES 90022,1107 B S McDonnell Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2964,,,,"1107 South McDonnell Avenue, Los Angeles, CA 90022-2964, USA",1107 S McDonnell Ave,Los Angeles,CA,90022-2964,US,ChIJr2uZdQ7PwoARhxvVM4kbvuQ,34.0198199,-118.1690904,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6600,1,B W SLAUSON AVE LOS ANGELES 90056,5035 B W Slauson Ave Los Angeles 90056,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1647,,,,"5035 West Slauson Avenue, Los Angeles, CA 90056-1647, USA",5035 W Slauson Ave,Los Angeles,CA,90056-1647,US,ChIJtY_TT2a3woAR1R2Bkl1DRgk,33.9880602,-118.3661101,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6625,1,BALTIMORE AVE MONTEREY PARK 91754,615 Baltimore Ave Monterey Park 91754,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1173,,,,"615 North Baltimore Avenue, Monterey Park, CA 91754-1173, USA",615 N Baltimore Ave,Monterey Park,CA,91754-1173,US,ChIJAQBkd0XFwoARm0h20LcvrF0,34.0691191,-118.1247164,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6750,1,BLOOMFIELD AVE CYPRESS 90630,22221 Bloomfield Ave Cypress 90630,PREMISE,PREMISE,PREMISE_PROXIMITY,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:6602,,,,"22221 Bloomfield Avenue, Cypress, CA 90630-6602, USA",22221 Bloomfield Ave,Cypress,CA,90630-6602,US,EjQyMjIyMSBCbG9vbWZpZWxkIEF2ZW51ZSwgQ3lwcmVzcywgQ0EgOTA2MzAtNjYwMiwgVVNBIjISMAoUChIJI7PxJ4Au3YAROrrvCM0Kk3QQza0BKhQKEglDClak_yzdgBEgapTXQiIfjA,33.8261122,-118.0633004,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6755,1,BLUFF PL SAN PEDRO 90731,3935 Bluff Pl San Pedro 90731,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:7127,,,,"3935 Bluff Place, San Pedro, CA 90731-7127, USA",3935 Bluff Pl,San Pedro,CA,90731-7127,US,ChIJX2cCoMI33YARy3DWJSzsVak,33.7084354,-118.2863074,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6824,1,BROADWAY REDONDO BEACH 90278,133 Broadway   Redondo Beach 90278,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:3164,postal_code:90277,,,"133 North Broadway, Redondo Beach, CA 90277-3164, USA",133 N Broadway,Redondo Beach,CA,90277-3164,US,ChIJi-XVRKG0woARHbB_Ycl0D_c,33.843086,-118.3878477,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6865,1,C E 68TH ST LOS ANGELES 90001,1731 c E 68th St Los Angeles 90001,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2071,,,,"1731 East 68th Street, Los Angeles, CA 90001-2071, USA",1731 E 68th St,Los Angeles,CA,90001-2071,US,ChIJeXKxIwXJwoARHZLarCXjRto,33.9781891,-118.2422586,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6867,1,C E BUSBY DR WHITTIER 90605,13629 c E Busby Dr Whittier 90605,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4269,,,,"13629 East Busby Drive, Whittier, CA 90605-4269, USA",13629 E Busby Dr,Whittier,CA,90605-4269,US,ChIJzYZFT0_TwoARC1VALQIJKB0,33.917981,-118.0411962,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6868,1,C EVERGREEN PL HACIENDA HEIGHTS 91745,17005 C Evergreen Pl Hacienda Heights 91745,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:1823,locality:City Industry,,,"17005 Evergreen Place, City Industry, CA 91745-1823, USA",17005 Evergreen Pl,City Industry,CA,91745-1823,US,ChIJEzJDNu3VwoART5cx0Jw3mDE,34.00032,-117.9383555,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6869,1,C FIGUEROA DR ALTADENA 91001,841 C Figueroa Dr Altadena 91001,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:5222,,,,"841 Figueroa Drive, Altadena, CA 91001-5222, USA",841 Figueroa Dr,Altadena,CA,91001-5222,US,ChIJX823pl3CwoAR77EzYxOr-40,34.187683,-118.1675703,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6871,1,C HANNUM AVE CULVER CITY 90230,5800 C Hannum Ave Culver City 90230,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:6553,,,,"5800 Hannum Avenue, Culver City, CA 90230-6553, USA",5800 Hannum Ave,Culver City,CA,90230-6553,US,ChIJaxUjtla3woARSPfuQdHL5TA,33.9868921,-118.3852885,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6872,1,C HAWTHORNE BLVD LAWNDALE 90260,15335 C Hawthorne Blvd Lawndale 90260,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2155,,,,"15335 Hawthorne Boulevard, Lawndale, CA 90260-2155, USA",15335 Hawthorne Blvd,Lawndale,CA,90260-2155,US,ChIJq1mmsE60woARpX1g_LF9SAs,33.8913782,-118.3530776,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6873,1,C MONTROSE AVE MONTROSE 91020,2222 C Montrose Ave Montrose 91020,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1587,,,,"2222 Montrose Avenue, Montrose, CA 91020-1587, USA",2222 Montrose Ave,Montrose,CA,91020-1587,US,ChIJxQu3BxPqwoARr4jdKOBYvJo,34.2084431,-118.2264849,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6877,1,C N OXFORD AVE PASADENA 91104,1743 C N Oxford Ave Pasadena 91104,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1537,,,,"1743 North Oxford Avenue, Pasadena, CA 91104-1537, USA",1743 N Oxford Ave,Pasadena,CA,91104-1537,US,ChIJmSGbCyzDwoARCyjfvnq0TYE,34.1760697,-118.1169251,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6878,1,C OAK ST LOMITA 90717,26016 C Oak St Lomita 90717,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3102,,,,"26016 Oak Street, Lomita, CA 90717-3102, USA",26016 Oak St,Lomita,CA,90717-3102,US,ChIJV7v1iGtK3YARolfUQAPcySE,33.7862331,-118.3171601,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6880,1,C PAINTER AVE WHITTIER 90605,12416 C Painter Ave Whittier 90605,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4146,,,,"12416 Painter Avenue, Whittier, CA 90605-4146, USA",12416 Painter Ave,Whittier,CA,90605-4146,US,ChIJ70sNITDTwoARUehG0TBaRuY,33.9187216,-118.0534681,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6881,1,C PIEDMONT AVE MONTROSE 91020,2530 c Piedmont Ave Montrose 91020,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2800,,,,"2530 Piedmont Avenue, Montrose, CA 91020-2800, USA",2530 Piedmont Ave,Montrose,CA,91020-2800,US,ChIJZ-nCxGvqwoAR3LcjLUdI-Yk,34.2100694,-118.2343155,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6883,1,C S COVINA BLVD LA PUENTE 91746,308 C S Covina Blvd La Puente 91746,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2255,,,,"308 South Covina Boulevard, La Puente, CA 91746-2255, USA",308 S Covina Blvd,La Puente,CA,91746-2255,US,ChIJP-ZzsCDXwoARoxSC0fYoBd8,34.0470289,-118.0003689,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6884,1,C S FIGUEROA ST GARDENA 90248,15300 C S Figueroa St Gardena 90248,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2150,,,,"15300 South Figueroa Street, Gardena, CA 90248-2150, USA",15300 S Figueroa St,Gardena,CA,90248-2150,US,ChIJezjJmonKwoARgI0j419Apc4,33.8921382,-118.2826051,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6885,1,C S HUMPHREYS AVE LOS ANGELES 90022,527 C S Humphreys Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2873,,,,"527 South Humphreys Avenue, Los Angeles, CA 90022-2873, USA",527 S Humphreys Ave,Los Angeles,CA,90022-2873,US,ChIJA9ChjG3PwoARD7nYTjFM3mY,34.0282732,-118.171144,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6887,1,C S MCDONNELL AVE LOS ANGELES 90022,1107 C S McDonnell Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2964,,,,"1107 South McDonnell Avenue, Los Angeles, CA 90022-2964, USA",1107 S McDonnell Ave,Los Angeles,CA,90022-2964,US,ChIJr2uZdQ7PwoARhxvVM4kbvuQ,34.0198199,-118.1690904,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6892,1,C VALLEY BLVD LA PUENTE 91746,14278 C Valley Blvd La Puente 91746,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2930,,,,"14278 Valley Boulevard, La Puente, CA 91746-2930, USA",14278 Valley Blvd,La Puente,CA,91746-2930,US,ChIJuVLQCfHWwoARlo6q7jWi1bk,34.0374768,-117.9804998,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6893,1,C VERDUGO BLVD LA CANADA 91011,1975 C Verdugo Blvd La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE_PROXIMITY,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3022,,,,"1975 Verdugo Boulevard, La Cañada Flintridge, CA 91011-3022, USA",1975 Verdugo Blvd,La Cañada Flintridge,CA,91011-3022,US,ChIJm5z-tg_qwoAR_eEZggg9ycc,34.2055268,-118.2199504,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
