group_id,group_size,merge_key,FullAddress,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,invalid_reason,source_file
62623,23,MARGARITA DR WEST COVINA 91790,1321 Margarita Dr West Covina 91790,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:3538,locality:West Covina,,,"1321 Margarita Drive West, West Covina, CA 91790-3538, USA",1321 Margarita Dr W,West Covina,CA,91790-3538,US,ChIJn2Z5bs7XwoARYtVC45EMZ98,34.0674081,-117.9384705,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62636,23,MERIDIAN ST IRWINDALE 91010,829 Meridian St Irwindale 91010,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:3587,locality:Duarte,,,"829 Meridian Street, Duarte, CA 91010-3587, USA",829 Meridian St,Duarte,CA,91010-3587,US,ChIJz-27yKTZwoARC6DA1QXIcY0,34.1218047,-117.9876064,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62637,23,MERLIN PL RANCH 91381,27410 Merlin Pl Unit 302 Stevenson Ranch 91381,SUB_PREMISE,SUB_PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2147,locality:Valencia,,,"27410 North Merlin Place Unit 302, Valencia, CA 91381-2147, USA",27410 N Merlin Pl Unit 302,Valencia,CA,91381-2147,US,ChIJF4DvNZiAwoARF1gPkVcv-oQ,34.4172944,-118.605731,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62669,23,N DOHENY DR LOS ANGELES 90048,104 N Doheny Dr Los Angeles 90048,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA,locality:W Hollywood,,,"104 North Doheny Drive, W Hollywood, CA 90048, USA",104 N Doheny Dr,W Hollywood,CA,90048,US,ChIJx8Vfrqu-woARvT-SWXCiqCo,34.07548,-118.38956,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62693,23,N MARLAY DR WEST HOLLYWOOD 90069,1626 N Marlay Dr West Hollywood 90069,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA,locality:Los Angeles,,,"1626 North Marlay Drive, Los Angeles, CA 90069, USA",1626 N Marlay Dr,Los Angeles,CA,90069,US,ChIJaYvoweq-woARl6kk5-JhZRw,34.0998236,-118.3681748,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62709,23,N SADRING AVE CANOGA PARK 91304,8031 N Sadring Ave Canoga Park 91304,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:3540,locality:West Hills,,,"8031 North Sadring Avenue, West Hills, CA 91304-3540, USA",8031 N Sadring Ave,West Hills,CA,91304-3540,US,ChIJRffYtwedwoARzWpEamOCEhk,34.216507,-118.6367115,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62739,23,OCEAN CREST DR SUN VALLEY 91352,10310 Ocean Crest Dr Sun Valley 91352,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"10310 Ocean Crest Dr, Sun Valley, CA 91352, USA",10310 Ocean Crest Dr,Sun Valley,CA,91352,US,ChIJoROJUGSUwoAR5XlIzWIm27M,34.2301567,-118.3520389,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62755,23,PASEO LUNADO PALOS VERDES PENINSULA 90274,709 Paseo Lunado Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:4324,administrative_area_level_1:CA,,,"709 Paseo Lunado, Palos Verdes, CA 90274-4324, USA",709 Paseo Lunado,Palos Verdes,CA,90274-4324,US,ChIJ94x4eGhM3YARd3Z25bNrrfs,33.7691061,-118.4139912,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62766,23,PLAZA DEL AMO SUN VALLEY 91352,9483 Plaza Del Amo Sun Valley 91352,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"9483 Plaza Del Amo, Sun Valley, CA 91352, USA",9483 Plaza Del Amo,Sun Valley,CA,91352,US,ChIJoROJUGSUwoAR5XlIzWIm27M,34.2301567,-118.3520389,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62824,23,S MCDONNELL AVE LOS ANGELES 90040,1406 S Mcdonnell Ave Los Angeles 90040,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:5621,locality:Commerce,,,"1406 South McDonnell Avenue, Commerce, CA 90040-5621, USA",1406 S McDonnell Ave,Commerce,CA,90040-5621,US,ChIJVRMdXwXPwoARh9cPwp2F2Tk,34.0145,-118.1696123,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62832,23,S VERDUGO RD GLENDALE 91206,115 S Verdugo Rd Apartment 2 Glendale 91206,SUB_PREMISE,SUB_PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1400,postal_code:91205,,,"115 South Verdugo Road Apartment 2, Glendale, CA 91205-1400, USA",115 S Verdugo Rd Apartment 2,Glendale,CA,91205-1400,US,EkAxMTUgU291dGggVmVyZHVnbyBSb2FkIEFwYXJ0bWVudCAyLCBHbGVuZGFsZSwgQ0EgOTEyMDUtMTQwMCwgVVNBIh0aGwoWChQKEgmH3fCfDsHCgBEXCR5_K1OE8xIBMg,34.1455755,-118.2351722,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62897,23,VIA DE LA GUERRA PALOS VERDES PENINSULA 90274,2857 Via De La Guerra Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:2832,administrative_area_level_1:CA,,,"2857 Vía De La Guerra, Palos Verdes, CA 90274-2832, USA",2857 Vía De La Guerra,Palos Verdes,CA,90274-2832,US,ChIJy7R4D2lM3YAR0LnK5SwMYws,33.766163,-118.4128543,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
62935,23,W COVELLO ST BURBANK 91504,20833 W Covello St Burbank 91504,PREMISE,ROUTE,ROUTE,True,True,True,ACCEPT,,administrative_area_level_1:CA,,,,"20833 West Covello Street, Burbank, CA 91504, USA",20833 W Covello St,Burbank,CA,91504,US,EjEyMDgzMyBXZXN0IENvdmVsbG8gU3RyZWV0LCBCdXJiYW5rLCBDQSA5MTUwNCwgVVNBIi4qLAoUChIJr_-GElWUwoARwfy66FGj-78SFAoSCdVktIAZlcKAEZe5WJPKWgYI,34.2075728,-118.3478952,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE,representative_addresses_validation_results_one_per_group__89127rows.csv
62973,23,W RAYEN ST CANOGA PARK 91304,22167 W Rayen St Canoga Park 91304,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1363,locality:West Hills,,,"22167 West Rayen Street, West Hills, CA 91304-1363, USA",22167 W Rayen St,West Hills,CA,91304-1363,US,ChIJ51vzIe6cwoARbV27atBjBwM,34.231653,-118.610455,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63086,24,ANNIE OAKLEY RD CALABASAS 91302,5890 Annie Oakley Rd Calabasas 91302,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1200,locality:Hidden Hills,,,"5890 Annie Oakley Road, Hidden Hills, CA 91302-1200, USA",5890 Annie Oakley Rd,Hidden Hills,CA,91302-1200,US,ChIJ-9ln8_mdwoARuOhgGLjtcLs,34.1748069,-118.6677283,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63093,24,ASTRAL PL RANCH 91381,27207 Astral Pl Stevenson Ranch 91381,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"27207 Astral Pl, Stevenson Ranch, CA 91381, USA",27207 Astral Pl,Stevenson Ranch,CA,91381,US,ChIJk9gjzVeAwoAReHogmOjXLgU,34.3931105,-118.5907538,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63113,24,BLACK OAK DR RANCH 91381,26562 Black Oak Dr Stevenson Ranch 91381,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:0736,locality:Valencia,,,"26562 Black Oak Drive, Valencia, CA 91381-0736, USA",26562 Black Oak Dr,Valencia,CA,91381-0736,US,ChIJh6QG5M6AwoAR67LeqLlEZKA,34.4036182,-118.5881763,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63115,24,BLUE JAY WY RANCH 91381,26717 Blue Jay Wy Stevenson Ranch 91381,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"26717 Blue Jay Wy, Stevenson Ranch, CA 91381, USA",26717 Blue Jay Wy,Stevenson Ranch,CA,91381,US,ChIJk9gjzVeAwoAReHogmOjXLgU,34.3931105,-118.5907538,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63228,24,E BENNETT ST COMPTON 90220,1206 E Bennett St Compton 90220,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,CONFIRM,True,administrative_area_level_1:CA,postal_code:90221,,,"1206 East Bennett Street, Compton, CA 90221, USA",1206 E Bennett St,Compton,CA,90221,US,EjAxMjA2IEVhc3QgQmVubmV0dCBTdHJlZXQsIENvbXB0b24sIENBIDkwMjIxLCBVU0EiMRIvChQKEgk56mo1WMvCgBHYAWTjjFLalxC2CSoUChIJ5f7TL1rLwoARTH1l-aTXmR0,33.8827262,-118.2090081,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63251,24,E MOUNTAIN ST GLENDALE 91202,1045 E Mountain St Glendale 91202,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,CONFIRM,True,administrative_area_level_1:CA,postal_code:91207,,,"1045 East Mountain Street, Glendale, CA 91207, USA",1045 E Mountain St,Glendale,CA,91207,US,EjIxMDQ1IEVhc3QgTW91bnRhaW4gU3RyZWV0LCBHbGVuZGFsZSwgQ0EgOTEyMDcsIFVTQSIxEi8KFAoSCT0tyPC6wcKAEVYb-RfLiau4EJUIKhQKEgn9xlwUusHCgBHSC10qwo6Uhg,34.1638489,-118.2390807,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63279,24,EMPTY SADDLE LN PALOS VERDES PENINSULA 90274,31 Empty Saddle Ln Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:4118,locality:Rllng Hls Est|administrative_area_level_1:CA,,,"31 Empty Saddle Lane, Rllng Hls Est, CA 90274-4118, USA",31 Empty Saddle Ln,Rllng Hls Est,CA,90274-4118,US,ChIJ_SqOoUlK3YARBytFy5aJDEU,33.7798325,-118.3387714,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63297,24,GARDEN BELLFLOWER 90706,17601 Garden   Bellflower 90706,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"17601 Garden, Bellflower, CA 90706, USA",17601 Garden,Bellflower,CA,90706,US,ChIJ2VEHX7Ay3YARHDE_gEd0vv8,33.8822393,-118.1239717,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63308,24,HARLOW CT LANCASTER 93534,2032 Harlow Ct Lancaster 93534,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:6710,postal_code:93536,,,"2032 Harlow Court, Lancaster, CA 93536-6710, USA",2032 Harlow Ct,Lancaster,CA,93536-6710,US,ChIJmS5XBdFEwoARzuiL-b72lc4,34.7068472,-118.1671734,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63316,24,HEPWORTH AVE LOS ANGELES 90040,2200 Hepworth Ave Los Angeles 90040,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1119,locality:Commerce,,,"2200 Hepworth Avenue, Commerce, CA 90040-1119, USA",2200 Hepworth Ave,Commerce,CA,90040-1119,US,ChIJs_lLMAPPwoARKYGv2OBe4kY,34.0075383,-118.170246,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63344,24,KEYSTONE LP RANCH 91381,26785 Keystone Lp Stevenson Ranch 91381,PREMISE,PREMISE,SUB_PREMISE,True,True,True,FIX,True,administrative_area_level_1:CA,postal_code:91355,,,"26785 Keystone Loop, Stevenson Ranch, CA 91355, USA",26785 Keystone Lp,Stevenson Ranch,CA,91355,US,ChIJ98TqM5aAwoARrgNoMBEhmiM,34.413649,-118.604151,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63367,24,LEMON AVE DUARTE 91008,1404 Lemon Ave Duarte 91008,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1027,locality:Bradbury,,,"1404 Lemon Avenue, Bradbury, CA 91008-1027, USA",1404 Lemon Ave,Bradbury,CA,91008-1027,US,ChIJKyWy5BzZwoAR92wkPEop4Jk,34.1467136,-117.9751477,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63414,24,N BRAND BLVD GLENDALE 91204,1212 N Brand Blvd Apartment 4 Glendale 91204,SUB_PREMISE,SUB_PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1946,postal_code:91202,,,"1212 North Brand Boulevard Apartment 4, Glendale, CA 91202-1946, USA",1212 N Brand Blvd Apartment 4,Glendale,CA,91202-1946,US,EkQxMjEyIE5vcnRoIEJyYW5kIEJvdWxldmFyZCBBcGFydG1lbnQgNCwgR2xlbmRhbGUsIENBIDkxMjAyLTE5NDYsIFVTQSIdGhsKFgoUChIJg0qXoyDBwoARV1iv3Bux2mISATQ,34.1642439,-118.254651,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63454,24,N MOORPARK WY NORTH HOLLYWOOD 91602,4431 N Moorpark Wy North Hollywood 91602,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2430,locality:Toluca Lake,,,"4431 North Moorpark Street, Toluca Lake, CA 91602-2430, USA",4431 N Moorpark St,Toluca Lake,CA,91602-2430,US,ChIJ5ervpTq-woARu8S2inJvx_8,34.1514547,-118.3584925,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63470,24,N SOUTHBY DR CANOGA PARK 91304,7500 N Southby Dr Canoga Park 91304,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:5267,locality:West Hills,,,"7500 North Southby Drive, West Hills, CA 91304-5267, USA",7500 N Southby Dr,West Hills,CA,91304-5267,US,ChIJb27SrZ-dwoARF1Bu__I8bsQ,34.2085053,-118.6523709,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63474,24,N STROHM AVE NORTH HOLLYWOOD 91602,4555 N Strohm Ave North Hollywood 91602,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1515,locality:Toluca Lake,,,"4555 North Strohm Avenue, Toluca Lake, CA 91602-1515, USA",4555 N Strohm Ave,Toluca Lake,CA,91602-1515,US,ChIJZ--PDCW-woAR2b2pPbxJLUg,34.153813,-118.3593711,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63492,24,NATURE VIEW PL RANCH 91381,26913 Nature View Pl Stevenson Ranch 91381,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2188,locality:Valencia,,,"26913 West Nature View Place, Valencia, CA 91381-2188, USA",26913 W Nature View Pl,Valencia,CA,91381-2188,US,ChIJk7BXGp-AwoAR2Ah-UT7_vq4,34.4229307,-118.6054792,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63536,24,QUIGLEY ST LOS ANGELES 90040,5011 Quigley St Los Angeles 90040,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1226,locality:Commerce,,,"5011 Quigley Street, Commerce, CA 90040-1226, USA",5011 Quigley St,Commerce,CA,90040-1226,US,ChIJURuHOgLPwoARs-PQcHvUUjM,34.0072241,-118.1658815,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63633,24,SNOWMASS LP RANCH 91381,26813 Snowmass Lp Stevenson Ranch 91381,PREMISE,PREMISE,SUB_PREMISE,True,True,True,FIX,True,administrative_area_level_1:CA,postal_code:91355,,,"26813 Snowmass Loop, Stevenson Ranch, CA 91355, USA",26813 Snowmass Lp,Stevenson Ranch,CA,91355,US,ChIJBeOhzpeAwoAReQeMGi-NFrA,34.4142178,-118.6041339,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63637,24,ST LOS ANGELES 90040,6400 Fleet St Los Angeles 90040,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1710,locality:Commerce,,,"6400 Fleet Street, Commerce, CA 90040-1710, USA",6400 Fleet St,Commerce,CA,90040-1710,US,ChIJMf3zyUnOwoARPdprXoYDpGk,34.0051415,-118.1370517,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63656,24,VALENTINA WY LOS ANGELES 90040,2560 Valentina Wy UNIT 1 Los Angeles 90040,SUB_PREMISE,SUB_PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2629,locality:Commerce,,,"2560 Valentina Way UNIT 1, Commerce, CA 90040-2629, USA",2560 Valentina Wy UNIT 1,Commerce,CA,90040-2629,US,ChIJGwYDQVbOwoARaYt1f_bfpDA,34.0008154,-118.1574076,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63663,24,VIA GRANADA PALOS VERDES PENINSULA 90274,1 Via Granada Palos Verdes Peninsula 90274,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,postal_code_suffix:3423,locality:Rllng Hls Est|administrative_area_level_1:CA,,,"1 Vía Granada, Rllng Hls Est, CA 90274-3423, USA",1 Vía Granada,Rllng Hls Est,CA,90274-3423,US,ChIJPY-wJI5L3YAR95ZgFPLPYEY,33.773574,-118.3819389,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63666,24,VIA LA BREA PALOS VERDES PENINSULA 90274,2221 Via La Brea Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:1656,administrative_area_level_1:CA,,,"2221 Vía La Brea, Palos Verdes, CA 90274-1656, USA",2221 Vía La Brea,Palos Verdes,CA,90274-1656,US,ChIJdyz-iH1L3YARGLLMAweikRc,33.7915103,-118.3927607,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63669,24,VIA MIRABEL PALOS VERDES PENINSULA 90274,1120 Via Mirabel Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:1622,administrative_area_level_1:CA,,,"1120 Vía Mirabel, Palos Verdes, CA 90274-1622, USA",1120 Vía Mirabel,Palos Verdes,CA,90274-1622,US,ChIJN3pHhYNM3YARxVaRL7-QsB4,33.7904475,-118.3981073,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63710,24,W CIRCLE DIAMOND RD SYLMAR 91342,16000 W Circle Diamond Rd Sylmar 91342,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1048,locality:Rnch Cascades,,,"16000 West Circle Diamond Road, Rnch Cascades, CA 91342-1048, USA",16000 W Circle Diamond Rd,Rnch Cascades,CA,91342-1048,US,ChIJR5zDOo-PwoARHL-FjxLVa-U,34.3238119,-118.4797195,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63711,24,W CLARINGTON DR CANOGA PARK 91304,24200 W Clarington Dr Canoga Park 91304,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:5245,locality:West Hills,,,"24200 West Clarington Drive, West Hills, CA 91304-5245, USA",24200 W Clarington Dr,West Hills,CA,91304-5245,US,ChIJD-X3AJ-dwoARE6vhaLGZ9J4,34.2077696,-118.6525583,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63718,24,W CONNECTICUT ST LOS ANGELES 90015,1311 W Connecticut St Los Angeles 90015,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,CONFIRM,True,administrative_area_level_1:CA,postal_code:90026,,,"1311 West Court Street, Los Angeles, CA 90026, USA",1311 W Court St,Los Angeles,CA,90026,US,EjIxMzExIFdlc3QgQ291cnQgU3RyZWV0LCBMb3MgQW5nZWxlcywgQ0EgOTAwMjYsIFVTQSIxEi8KFAoSCQ-pA26qx8KAEWlv21l0mY1bEJ8KKhQKEgkZr1MSB8fCgBEyRg4RYa7T6w,34.0643196,-118.2568109,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63761,24,W THRASHER AVE WEST HOLLYWOOD 90069,9000 W Thrasher Ave West Hollywood 90069,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1242,locality:Los Angeles,,,"9000 West Thrasher Avenue, Los Angeles, CA 90069-1242, USA",9000 W Thrasher Ave,Los Angeles,CA,90069-1242,US,ChIJMQb_OJm-woARyKkJp6MFxBc,34.0974611,-118.3862753,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63777,24,WILLOUGHBY AVE LOS ANGELES 90046,7664 Willoughby Ave Los Angeles 90046,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:7437,locality:W Hollywood,,,"7664 Willoughby Avenue, W Hollywood, CA 90046-7437, USA",7664 Willoughby Ave,W Hollywood,CA,90046-7437,US,ChIJCfV4wtG-woARgL3Vr6HMK6A,34.0870321,-118.3569543,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63778,24,WILMINGTON AVE CARSON 90745,1950 Wilmington Ave Number 202 Carson 90745,SUB_PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"1950 South Wilmington Avenue Number 202, Carson, CA 90745, USA",1950 S Wilmington Ave Number 202,Carson,CA,90745,US,Ej4xOTUwIFNvdXRoIFdpbG1pbmd0b24gQXZlbnVlIE51bWJlciAyMDIsIENhcnNvbiwgQ0EgOTA3NDUsIFVTQSI6GjgKMRIvChQKEgkFWnUROsvCgBF2iaFP5nektBCeDyoUChIJY77s5ds03YARS6zEQFddsfgSAzIwMg,33.8754851,-118.2361225,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63779,24,WINDING TRAIL CT RANCH 91381,26961 Winding Trail Ct Stevenson Ranch 91381,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2186,locality:Valencia|postal_code:91381,,,"26961 West Winding Trail Court, Valencia, CA 91381-2186, USA",26961 W Winding Trail Ct,Valencia,CA,91381-2186,US,ChIJuf9X5Z6AwoARrRe-ELsbA2M,34.422671,-118.606723,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63783,24,WY LOS ANGELES 90043,3711 Floresta Wy Los Angeles 90043,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1706,locality:View Park,,,"3711 Floresta Way, View Park, CA 90043-1706, USA",3711 Floresta Way,View Park,CA,90043-1706,US,ChIJ0UixEYS3woARpdPXAOEE6aA,33.9971113,-118.339462,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63842,25,ARENTH AVE ROWLAND HEIGHTS 91748,17855 Arenth Ave Rowland Heights 91748,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1129,locality:City Industry,,,"17855 Arenth Avenue, City Industry, CA 91748-1129, USA",17855 Arenth Ave,City Industry,CA,91748-1129,US,ChIJZQaNTQ0qw4ARGgj3MXLthI0,34.0061312,-117.9139764,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
63935,25,E 27TH ST LOS ANGELES 90058,2454 E 27th St Los Angeles 90058,PREMISE,PREMISE,PREMISE_PROXIMITY,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1220,locality:Vernon,,,"2454 East 27th Street, Vernon, CA 90058-1220, USA",2454 E 27th St,Vernon,CA,90058-1220,US,EjEyNDU0IEVhc3QgMjd0aCBTdHJlZXQsIFZlcm5vbiwgQ0EgOTAwNTgtMTIyMCwgVVNBIjESLwoUChIJFby2zL_IwoARIztGe1RSoEsQlhMqFAoSCe05inyGyMKAEcRAnfamNkPN,34.0124875,-118.2285318,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
64000,25,GOLDFINCH LN RANCH 91381,26867 Goldfinch Ln Stevenson Ranch 91381,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2125,locality:Valencia|postal_code:91381,,,"26867 Goldfinch Lane, Valencia, CA 91381-2125, USA",26867 Goldfinch Ln,Valencia,CA,91381-2125,US,ChIJNxLAipiAwoARIpvyVvQtjyA,34.4189229,-118.604427,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
